(0,27):-0.0310159581622
(0,28):-0.0145
(0,64):0.0145
(1,23):-0.791923540205
(1,27):4.00219423545
(2,17):0.305172413793
(2,33):-6.04655172414
(3,18):-0.305172413793
(3,34):-6.04655172414
(4,21):-1.17511234998
(4,25):4.01354797796
(5,15):-0.279310344828
(5,31):-6.98275862069
(6,16):0.279310344828
(6,32):-6.98275862069
(7,23):3.63603603944
(7,27):3.54391590133
(8,13):0.129310344828
(8,29):-6.92586206897
(9,14):-0.129310344828
(9,30):-6.92586206897
(10,21):2.3842859275
(10,25):2.29758462105
(37,59):-0.791923540205
(37,63):4.00219423545
(38,53):0.305172413793
(38,69):-6.04655172414
(39,54):-0.305172413793
(39,70):-6.04655172414
(40,57):-1.17511234998
(40,61):4.01354797796
(41,51):-0.279310344828
(41,67):-6.98275862069
(42,52):0.279310344828
(42,68):-6.98275862069
(43,59):3.63603603944
(43,63):3.54391590133
(44,49):0.129310344828
(44,65):-6.92586206897
(45,50):-0.129310344828
(45,66):-6.92586206897
(46,57):2.3842859275
(46,61):2.29758462105
