(0,2):-0.115315741885
(0,3):-0.0145
(0,39):0.0145
(0,77):0.0145
(1,2):1.24659180104
(1,8):-1.13578364094
(2,7):1.91144076159
(4,5):1.99454688166
(4,11):-3.60918007157
(5,10):4.93887799268
(5,13):2.59615384615
(5,17):-2.71153846154
(6,14):2.59615384615
(6,18):-2.71153846154
(7,8):2.88496959669
(8,15):1.61538461538
(8,19):-6.34615384615
(9,16):1.61538461538
(9,20):-6.34615384615
(10,11):3.79913691745
(11,17):-0.288461538462
(12,18):-0.288461538462
(13,23):3.28846153846
(14,24):3.28846153846
(15,21):7.61538461538
(16,22):7.61538461538
(17,23):7.21153846154
(17,27):-4.21153846154
(18,24):7.21153846154
(18,28):-4.21153846154
(19,25):5.88461538462
(20,26):5.88461538462
(21,31):8.65384615385
(22,32):8.65384615385
(23,29):14.7115384615
(23,33):4.78846153846
(24,30):14.7115384615
(24,34):4.78846153846
(25,31):14.8846153846
(26,32):14.8846153846
(27,33):14.1346153846
(28,34):14.1346153846
(37,38):1.24659180104
(37,44):-1.13578364094
(38,43):1.91144076159
(40,41):1.99454688166
(40,47):-3.60918007157
(41,46):4.93887799268
(41,49):2.59615384615
(41,53):-2.71153846154
(42,50):2.59615384615
(42,54):-2.71153846154
(43,44):2.88496959669
(44,51):1.61538461538
(44,55):-6.34615384615
(45,52):1.61538461538
(45,56):-6.34615384615
(46,47):3.79913691745
(47,53):-0.288461538462
(48,54):-0.288461538462
(49,59):3.28846153846
(50,60):3.28846153846
(51,57):7.61538461538
(52,58):7.61538461538
(53,59):7.21153846154
(53,63):-4.21153846154
(54,60):7.21153846154
(54,64):-4.21153846154
(55,61):5.88461538462
(56,62):5.88461538462
(57,67):8.65384615385
(58,68):8.65384615385
(59,65):14.7115384615
(59,69):4.78846153846
(60,66):14.7115384615
(60,70):4.78846153846
(61,67):14.8846153846
(62,68):14.8846153846
(63,69):14.1346153846
(64,70):14.1346153846
