(0,1):5.09747205574e-08
(0,7):9.83083896465e-07
(0,11):-1.29161363817e-06
(0,19):-3.53866750184e-07
(0,27):-2.19902909043e-07
(0,35):-1.75248295329e-07
(0,37):-5.09747205574e-08
(0,43):-9.83083896465e-07
(0,47):1.29161363817e-06
(0,55):3.53866750184e-07
(0,63):2.19902909043e-07
(0,71):1.75248295329e-07
(0,76):-5.27270398456e-06
(0,80):-2.48844888172e-05
(0,88):-9.95379552687e-06
(73,79):-0.00284171741702
(74,78):-0.00059401060846
(75,77):0.00259237963075
(77,83):-0.00570910195909
(78,82):-0.00165002946794
(79,81):0.00334772645385
(81,87):-0.0091044959309
(82,86):-0.00323405775717
(83,85):0.00357506384721
