(0,30):0.011414893617
(0,65):-0.0318958435002
(0,66):-0.061744833227
(1,65):7.0492850782
(1,69):-1.6550495401
(2,59):-2.47340425532
(3,60):2.47340425532
(4,67):11.2788561251
(4,71):-4.06319040532
(5,57):2.79255319149
(5,61):-4.73936170213
(6,58):-2.79255319149
(6,62):4.73936170213
(7,65):-3.49399347354
(7,69):16.3140597524
(8,59):4.03723404255
(8,63):-7.26063829787
(9,60):-4.03723404255
(9,64):7.26063829787
(10,67):-4.76374047521
(10,71):21.4835354764
(11,61):5.02659574468
(12,62):-5.02659574468
(13,51):-1.24468085106
(14,52):1.24468085106
(15,49):0.670212765957
(15,53):-2.39361702128
(16,50):-0.670212765957
(16,54):2.39361702128
(17,51):0.797872340426
(17,55):-3.79787234043
(18,52):-0.797872340426
(18,56):3.79787234043
(19,53):0.670212765957
(20,54):-0.670212765957
(21,41):0.558510638298
(22,42):-0.558510638298
(23,38):-0.877659574468
(23,44):0.526595744681
(24,39):0.877659574468
(24,45):-0.526595744681
(25,41):-1.8670212766
(25,47):0.239361702128
(26,42):1.8670212766
(26,48):-0.239361702128
(27,44):-3.11170212766
(28,45):3.11170212766
(29,37):3.98437852246
(29,43):-1.6550495401
(31,40):6.37500563594
(31,46):-1.96154019567
(33,37):-1.04206822895
(33,43):9.22099029484
(35,40):-2.66209026556
(35,46):12.142867878
