(0,7):-0.0145
(0,43):0.0145
(0,74):-0.00337049427339
(0,76):0.0174790798914
(0,82):-0.00223160579745
(0,84):0.00740937097282
(2,9):3.70415849451
(3,8):-3.70415849451
(5,12):3.84134954986
(6,11):-3.84134954986
(13,18):7.40831698902
(14,17):-7.40831698902
(15,20):7.68269909972
(16,19):-7.68269909972
(21,26):11.1124754835
(22,25):-11.1124754835
(23,28):11.5240486496
(24,27):-11.5240486496
(29,34):14.816633978
(30,33):-14.816633978
(31,36):15.3653981994
(32,35):-15.3653981994
(38,45):3.70415849451
(39,44):-3.70415849451
(41,48):3.84134954986
(42,47):-3.84134954986
(49,54):7.40831698902
(50,53):-7.40831698902
(51,56):7.68269909972
(52,55):-7.68269909972
(57,62):11.1124754835
(58,61):-11.1124754835
(59,64):11.5240486496
(60,63):-11.5240486496
(65,70):14.816633978
(66,69):-14.816633978
(67,72):15.3653981994
(68,71):-15.3653981994
