(0,31):-0.0145
(0,32):0.0374776161127
(0,67):0.0145
(0,74):-3.34256958855e-05
(0,82):-0.00022815222808
(1,32):-5.61797371667
(1,36):2.09902314689
(2,22):0.675
(2,26):2.925
(3,21):0.675
(3,25):2.925
(4,30):-9.50734013591
(4,34):-8.43724990416
(5,28):5.625
(6,27):5.625
(7,32):-9.56907611082
(7,36):-12.3883522983
(8,22):-1.875
(9,21):-1.875
(10,30):3.45721459488
(10,34):-11.1399136946
(11,24):-1.575
(12,23):-1.575
(13,18):1.2
(14,17):1.2
(15,20):2.7
(16,19):2.7
(37,68):-5.61797371667
(37,72):2.09902314689
(38,58):0.675
(38,62):2.925
(39,57):0.675
(39,61):2.925
(40,66):-9.50734013591
(40,70):-8.43724990416
(41,64):5.625
(42,63):5.625
(43,68):-9.56907611082
(43,72):-12.3883522983
(44,58):-1.875
(45,57):-1.875
(46,66):3.45721459488
(46,70):-11.1399136946
(47,60):-1.575
(48,59):-1.575
(49,54):1.2
(50,53):1.2
(51,56):2.7
(52,55):2.7
