(0,25):-0.0384385806284
(0,26):-0.0145
(0,62):0.0145
(1,21):-0.747955080622
(1,25):4.02471067192
(2,19):-3.34615384615
(2,31):-5.65384615385
(3,20):3.34615384615
(3,32):-5.65384615385
(4,23):4.27402903213
(4,27):6.35300117862
(5,13):-0.288461538462
(5,29):-7.09615384615
(6,14):0.288461538462
(6,30):-7.09615384615
(7,21):5.23568556435
(7,25):3.73977540311
(10,23):3.25037269604
(10,27):4.35173865089
(11,13):-1.90384615385
(11,29):7.21153846154
(12,14):1.90384615385
(12,30):7.21153846154
(37,57):-0.747955080622
(37,61):4.02471067192
(38,55):-3.34615384615
(38,67):-5.65384615385
(39,56):3.34615384615
(39,68):-5.65384615385
(40,59):4.27402903213
(40,63):6.35300117862
(41,49):-0.288461538462
(41,65):-7.09615384615
(42,50):0.288461538462
(42,66):-7.09615384615
(43,57):5.23568556435
(43,61):3.73977540311
(46,59):3.25037269604
(46,63):4.35173865089
(47,49):-1.90384615385
(47,65):7.21153846154
(48,50):1.90384615385
(48,66):7.21153846154
