(0,21):-0.0145
(0,22):0.0529095756885
(0,57):0.0145
(0,73):-3.87856584005e-05
(0,81):-0.000585232490088
(1,22):-5.14769084899
(1,26):1.43626929861
(2,16):1.37647058824
(2,32):2.59411764706
(3,15):1.37647058824
(3,31):-2.59411764706
(4,24):-8.23630535838
(4,28):3.74773682974
(5,14):-0.661764705882
(5,18):2.90294117647
(5,30):-7.59705882353
(5,34):6.83823529412
(6,13):-0.661764705882
(6,17):2.90294117647
(6,29):7.59705882353
(6,33):-6.83823529412
(7,22):1.86842112297
(7,26):-11.9132273934
(8,16):-0.494117647059
(8,20):4.85294117647
(8,32):-10.1470588235
(8,36):11.5058823529
(9,15):-0.494117647059
(9,19):4.85294117647
(9,31):10.1470588235
(9,35):-11.5058823529
(10,24):1.9174467501
(10,28):-15.6882006826
(11,18):0.0970588235294
(11,34):-12.2735294118
(12,17):0.0970588235294
(12,33):12.2735294118
(37,58):-5.14769084899
(37,62):1.43626929861
(38,52):1.37647058824
(38,68):2.59411764706
(39,51):1.37647058824
(39,67):-2.59411764706
(40,60):-8.23630535838
(40,64):3.74773682974
(41,50):-0.661764705882
(41,54):2.90294117647
(41,66):-7.59705882353
(41,70):6.83823529412
(42,49):-0.661764705882
(42,53):2.90294117647
(42,65):7.59705882353
(42,69):-6.83823529412
(43,58):1.86842112297
(43,62):-11.9132273934
(44,52):-0.494117647059
(44,56):4.85294117647
(44,68):-10.1470588235
(44,72):11.5058823529
(45,51):-0.494117647059
(45,55):4.85294117647
(45,67):10.1470588235
(45,71):-11.5058823529
(46,60):1.9174467501
(46,64):-15.6882006826
(47,54):0.0970588235294
(47,70):-12.2735294118
(48,53):0.0970588235294
(48,69):12.2735294118
