(0,31):-0.0374776161127
(0,32):-0.0145
(0,68):0.0145
(1,31):5.61797371667
(1,35):-2.09902314689
(2,21):-0.675
(2,25):-2.925
(3,22):0.675
(3,26):2.925
(4,29):9.50734013591
(4,33):8.43724990416
(5,27):-5.625
(6,28):5.625
(7,31):9.56907611082
(7,35):12.3883522983
(8,21):1.875
(9,22):-1.875
(10,29):-3.45721459488
(10,33):11.1399136946
(11,23):1.575
(12,24):-1.575
(13,17):-1.2
(14,18):1.2
(15,19):-2.7
(16,20):2.7
(37,67):5.61797371667
(37,71):-2.09902314689
(38,57):-0.675
(38,61):-2.925
(39,58):0.675
(39,62):2.925
(40,65):9.50734013591
(40,69):8.43724990416
(41,63):-5.625
(42,64):5.625
(43,67):9.56907611082
(43,71):12.3883522983
(44,57):1.875
(45,58):-1.875
(46,65):-3.45721459488
(46,69):11.1399136946
(47,59):1.575
(48,60):-1.575
(49,53):-1.2
(50,54):1.2
(51,55):-2.7
(52,56):2.7
