(0,4):-0.0145
(0,40):0.0145
(0,73):-0.00216427286391
(0,75):0.0238416298688
(0,81):-0.00279912623732
(0,83):0.0116870734651
(2,6):2.1607591218
(2,12):-3.08679874542
(3,5):-2.1607591218
(3,11):3.08679874542
(5,9):2.57233228785
(6,8):-2.57233228785
(8,12):3.36118085613
(9,11):-3.36118085613
(13,16):4.32151824359
(13,20):-6.17359749085
(14,15):-4.32151824359
(14,19):6.17359749085
(15,18):5.14466457571
(16,17):-5.14466457571
(17,20):6.72236171226
(18,19):-6.72236171226
(21,24):6.48227736539
(21,28):-9.26039623627
(22,23):-6.48227736539
(22,27):9.26039623627
(23,26):7.71699686356
(24,25):-7.71699686356
(25,28):10.0835425684
(26,27):-10.0835425684
(29,32):8.64303648719
(29,36):-12.3471949817
(30,31):-8.64303648719
(30,35):12.3471949817
(31,34):10.2893291514
(32,33):-10.2893291514
(33,36):13.4447234245
(34,35):-13.4447234245
(38,42):2.1607591218
(38,48):-3.08679874542
(39,41):-2.1607591218
(39,47):3.08679874542
(41,45):2.57233228785
(42,44):-2.57233228785
(44,48):3.36118085613
(45,47):-3.36118085613
(49,52):4.32151824359
(49,56):-6.17359749085
(50,51):-4.32151824359
(50,55):6.17359749085
(51,54):5.14466457571
(52,53):-5.14466457571
(53,56):6.72236171226
(54,55):-6.72236171226
(57,60):6.48227736539
(57,64):-9.26039623627
(58,59):-6.48227736539
(58,63):9.26039623627
(59,62):7.71699686356
(60,61):-7.71699686356
(61,64):10.0835425684
(62,63):-10.0835425684
(65,68):8.64303648719
(65,72):-12.3471949817
(66,67):-8.64303648719
(66,71):12.3471949817
(67,70):10.2893291514
(68,69):-10.2893291514
(69,72):13.4447234245
(70,71):-13.4447234245
