(0,35):-0.0288289354713
(0,36):-0.0145
(0,72):0.0145
(1,31):-1.23471949817
(1,35):5.38211063305
(4,29):-2.0895253046
(4,33):6.05751275171
(5,23):-1.03846153846
(6,24):1.03846153846
(7,31):6.87010592571
(7,35):5.19791005523
(8,21):-1.15384615385
(9,22):1.15384615385
(10,29):8.86465280737
(10,33):4.67408966207
(13,17):0.461538461538
(14,18):-0.461538461538
(37,67):-1.23471949817
(37,71):5.38211063305
(40,65):-2.0895253046
(40,69):6.05751275171
(41,59):-1.03846153846
(42,60):1.03846153846
(43,67):6.87010592571
(43,71):5.19791005523
(44,57):-1.15384615385
(45,58):1.15384615385
(46,65):8.86465280737
(46,69):4.67408966207
(49,53):0.461538461538
(50,54):-0.461538461538
