(0,33):0.0118636363636
(0,69):-0.0633092211212
(0,70):0.027256448082
(0,75):5.09502512625e-05
(0,83):0.00025747586868
(0,91):-3.44592907981e-05
(0,99):-0.000118414653834
(1,66):1.20478690427
(1,70):-5.45521523737
(2,60):0.422727272727
(2,64):4.10454545455
(3,59):0.422727272727
(3,63):4.10454545455
(4,68):-6.88449659586
(4,72):-8.10175541425
(5,58):1.70454545455
(6,57):1.70454545455
(7,66):-11.5165655011
(7,70):-6.02393452137
(10,68):-9.49860979602
(10,72):-7.00966926124
(11,58):-2.30454545455
(12,57):-2.30454545455
(13,52):-0.354545454545
(13,56):3.40909090909
(14,51):-0.354545454545
(14,55):3.40909090909
(15,50):0.190909090909
(16,49):0.190909090909
(19,50):0.681818181818
(20,49):0.681818181818
(21,42):0.340909090909
(21,48):1.24090909091
(22,41):0.340909090909
(22,47):1.24090909091
(23,39):0.15
(24,38):0.15
(27,39):2.19545454545
(28,38):2.19545454545
(30,37):0.680966511112
(30,43):-5.45521523737
(32,40):-3.89123720635
(32,46):-3.91119226895
(34,37):-3.43476514945
(34,43):-3.40483255556
(36,40):-5.30804665072
(36,46):-3.96198697374
