(0,25):0.0108057324841
(0,61):-0.0596212015712
(0,62):0.0286453116785
(0,75):0.000128511461783
(0,83):0.000734951170329
(0,91):-8.69164277456e-05
(0,99):-0.000338008330122
(1,58):0.832649215724
(1,62):-4.06100815839
(2,56):3.64012738854
(2,68):5.35987261146
(3,55):3.64012738854
(3,67):-5.35987261146
(4,60):-4.75799551843
(4,64):-6.20243382732
(5,50):0.78821656051
(5,66):7.00796178344
(6,49):0.78821656051
(6,65):-7.00796178344
(7,58):-7.08685737445
(7,62):-4.16324607862
(10,60):-5.35831561414
(10,64):-4.84450452785
(11,50):-0.300955414013
(11,66):-8.24044585987
(12,49):-0.300955414013
(12,65):8.24044585987
(13,42):-0.358280254777
(13,48):3.13853503185
(14,41):-0.358280254777
(14,47):3.13853503185
(19,39):1.34713375796
(20,38):1.34713375796
(22,37):0.28213733756
(22,43):-0.71664849854
(24,40):-1.61221335748
(24,46):0.513811086287
(26,37):-1.93760519976
(26,43):-1.4106866878
(28,40):-3.26637047711
(28,46):-1.64152632762
(29,42):-3.56847133758
(29,48):2.50796178344
(30,41):3.56847133758
(30,47):-2.50796178344
(31,39):-3.06687898089
(32,38):3.06687898089
