(0,5):-0.0599641857803
(0,6):-0.0145
(0,42):0.0145
(0,78):0.0145
(1,5):1.21002510821
(1,11):-1.13594193832
(2,4):-0.345721459488
(2,10):3.35843703502
(2,13):-2.43
(2,17):1.77
(3,14):-2.43
(3,18):1.77
(4,8):2.38712436313
(5,7):-1.35819144799
(7,11):4.26389800035
(8,10):-2.91942565789
(8,13):-0.75
(9,14):-0.75
(11,15):-3.78
(12,16):-3.78
(13,21):-6.75
(13,25):6.93
(14,22):-6.75
(14,26):6.93
(15,27):5.58
(16,28):5.58
(17,21):2.73
(18,22):2.73
(19,23):-0.72
(20,24):-0.72
(21,29):-13.23
(21,33):14.25
(22,30):-13.23
(22,34):14.25
(23,35):13.32
(24,36):13.32
(25,29):8.37
(26,30):8.37
(27,31):4.5
(28,32):4.5
(37,41):1.21002510821
(37,47):-1.13594193832
(38,40):-0.345721459488
(38,46):3.35843703502
(38,49):-2.43
(38,53):1.77
(39,50):-2.43
(39,54):1.77
(40,44):2.38712436313
(41,43):-1.35819144799
(43,47):4.26389800035
(44,46):-2.91942565789
(44,49):-0.75
(45,50):-0.75
(47,51):-3.78
(48,52):-3.78
(49,57):-6.75
(49,61):6.93
(50,58):-6.75
(50,62):6.93
(51,63):5.58
(52,64):5.58
(53,57):2.73
(54,58):2.73
(55,59):-0.72
(56,60):-0.72
(57,65):-13.23
(57,69):14.25
(58,66):-13.23
(58,70):14.25
(59,71):13.32
(60,72):13.32
(61,65):8.37
(62,66):8.37
(63,67):4.5
(64,68):4.5
