(0,19):-0.0299820928902
(0,20):-0.0145
(0,56):0.0145
(0,88):0.0145
(1,15):-0.395110239414
(1,19):2.63406826276
(2,8):0.48
(2,25):-4.68
(3,9):-0.48
(3,26):-4.68
(4,13):-0.395110239414
(4,17):2.15115574792
(5,23):-4.32
(6,24):-4.32
(7,15):0.921923891967
(7,19):2.01147030975
(8,21):-3.0
(9,22):-3.0
(10,13):-2.63406826276
(10,17):0.335245051624
(13,33):-10.5
(14,34):-10.5
(15,31):-9.72
(16,32):-9.72
(17,29):-7.98
(18,30):-7.98
(37,51):-0.395110239414
(37,55):2.63406826276
(38,44):0.48
(38,61):-4.68
(39,45):-0.48
(39,62):-4.68
(40,49):-0.395110239414
(40,53):2.15115574792
(41,59):-4.32
(42,60):-4.32
(43,51):0.921923891967
(43,55):2.01147030975
(44,57):-3.0
(45,58):-3.0
(46,49):-2.63406826276
(46,53):0.335245051624
(49,69):-10.5
(50,70):-10.5
(51,67):-9.72
(52,68):-9.72
(53,65):-7.98
(54,66):-7.98
