(0,34):0.0118636363636
(0,69):-0.027256448082
(0,70):-0.0633092211212
(1,65):-1.20478690427
(1,69):5.45521523737
(2,59):-0.422727272727
(2,63):-4.10454545455
(3,60):0.422727272727
(3,64):4.10454545455
(4,67):6.88449659586
(4,71):8.10175541425
(5,57):-1.70454545455
(6,58):1.70454545455
(7,65):11.5165655011
(7,69):6.02393452137
(10,67):9.49860979602
(10,71):7.00966926124
(11,57):2.30454545455
(12,58):-2.30454545455
(13,51):0.354545454545
(13,55):-3.40909090909
(14,52):-0.354545454545
(14,56):3.40909090909
(15,49):-0.190909090909
(16,50):0.190909090909
(19,49):-0.681818181818
(20,50):0.681818181818
(21,41):-0.340909090909
(21,47):-1.24090909091
(22,42):0.340909090909
(22,48):1.24090909091
(23,38):-0.15
(24,39):0.15
(27,38):-2.19545454545
(28,39):2.19545454545
(29,37):-0.680966511112
(29,43):5.45521523737
(31,40):3.89123720635
(31,46):3.91119226895
(33,37):3.43476514945
(33,43):3.40483255556
(35,40):5.30804665072
(35,46):3.96198697374
