(0,8):-0.0333134365446
(0,9):-0.0145
(0,45):0.0145
(0,79):0.0145
(1,2):-0.0720253040599
(1,8):1.26558748562
(2,7):-2.12989113434
(2,15):-2.6
(2,19):2.9
(3,16):-2.6
(3,20):2.9
(4,5):0.411573166057
(4,11):2.43285471491
(5,10):-3.32916960988
(5,13):-1.25
(6,14):-1.25
(7,8):0.3601265203
(10,11):0.41905631453
(11,13):-3.85
(12,14):-3.85
(13,23):-6.65
(13,27):8.75
(14,24):-6.65
(14,28):8.75
(15,21):-4.4
(16,22):-4.4
(19,21):-2.5
(20,22):-2.5
(21,31):-12.5
(21,35):16.4
(22,32):-12.5
(22,36):16.4
(23,29):-9.35
(24,30):-9.35
(27,29):0.65
(28,30):0.65
(37,38):-0.0720253040599
(37,44):1.26558748562
(38,43):-2.12989113434
(38,51):-2.6
(38,55):2.9
(39,52):-2.6
(39,56):2.9
(40,41):0.411573166057
(40,47):2.43285471491
(41,46):-3.32916960988
(41,49):-1.25
(42,50):-1.25
(43,44):0.3601265203
(46,47):0.41905631453
(47,49):-3.85
(48,50):-3.85
(49,59):-6.65
(49,63):8.75
(50,60):-6.65
(50,64):8.75
(51,57):-4.4
(52,58):-4.4
(55,57):-2.5
(56,58):-2.5
(57,67):-12.5
(57,71):16.4
(58,68):-12.5
(58,72):16.4
(59,65):-9.35
(60,66):-9.35
(63,65):0.65
(64,66):0.65
