(0,35):-0.0145
(0,36):0.0288289354713
(0,71):0.0145
(0,76):-9.33383499436e-05
(0,84):-0.000407890190254
(1,32):1.23471949817
(1,36):-5.38211063305
(4,30):2.0895253046
(4,34):-6.05751275171
(5,24):1.03846153846
(6,23):1.03846153846
(7,32):-6.87010592571
(7,36):-5.19791005523
(8,22):1.15384615385
(9,21):1.15384615385
(10,30):-8.86465280737
(10,34):-4.67408966207
(13,18):-0.461538461538
(14,17):-0.461538461538
(37,68):1.23471949817
(37,72):-5.38211063305
(40,66):2.0895253046
(40,70):-6.05751275171
(41,60):1.03846153846
(42,59):1.03846153846
(43,68):-6.87010592571
(43,72):-5.19791005523
(44,58):1.15384615385
(45,57):1.15384615385
(46,66):-8.86465280737
(46,70):-4.67408966207
(49,54):-0.461538461538
(50,53):-0.461538461538
