(0,16):0.00819565217391
(0,51):-0.0325892314023
(0,52):-0.0505220505073
(0,86):-0.00819565217391
(0,102):0.00407729016249
(1,51):2.75575076403
(1,55):-1.21682501269
(2,44):-2.34782608696
(2,57):-3.65217391304
(3,45):2.34782608696
(3,58):-3.65217391304
(4,49):4.00836474768
(4,53):4.29467651537
(5,47):-4.30434782609
(5,63):-2.60869565217
(6,48):4.30434782609
(6,64):-2.60869565217
(7,51):3.75784195095
(7,55):6.51359271498
(8,38):0.260869565217
(8,57):5.21739130435
(9,39):-0.260869565217
(9,58):5.21739130435
(10,49):-0.572623535383
(10,53):4.00836474768
(11,41):-0.391304347826
(11,59):5.21739130435
(12,42):0.391304347826
(12,60):5.21739130435
(13,40):-1.00209118692
(13,46):2.29049414153
(13,65):-7.23913043478
(13,69):2.9347826087
(14,66):-7.23913043478
(14,70):2.9347826087
(15,37):0.25052279673
(15,43):-1.61050369327
(17,40):0.715779419229
(17,46):-2.67224316512
(17,65):9.45652173913
(18,66):9.45652173913
(19,37):-0.50104559346
(19,43):1.50313678038
(19,67):9.78260869565
(20,68):9.78260869565
(21,38):-1.04347826087
(22,39):-1.04347826087
(23,47):-1.30434782609
(24,48):-1.30434782609
(27,41):-1.30434782609
(28,42):-1.30434782609
(29,49):-3.32608695652
(29,53):2.9347826087
(30,50):-3.32608695652
(30,54):2.9347826087
(31,55):1.95652173913
(32,56):1.95652173913
(33,49):1.63043478261
(34,50):1.63043478261
