(0,17):-0.0145
(0,18):0.0416417956808
(0,53):0.0145
(0,75):-0.000653861557869
(0,83):-0.00618146430759
(1,14):0.3601265203
(1,18):-2.62377893361
(2,6):-0.125
(2,12):3.125
(2,24):4.375
(2,28):-1.375
(3,5):-0.125
(3,11):3.125
(3,23):-4.375
(3,27):1.375
(4,16):-2.05786583028
(4,20):-4.48157447484
(5,22):4.375
(6,21):-4.375
(7,14):-0.463019811814
(7,18):-1.8006326015
(10,16):1.28044984995
(10,20):-2.09528157265
(11,22):-1.375
(12,21):1.375
(13,32):10.0
(13,36):-7.0
(14,31):-10.0
(14,35):7.0
(15,30):10.0
(16,29):-10.0
(19,30):-7.0
(20,29):7.0
(37,50):0.3601265203
(37,54):-2.62377893361
(38,42):-0.125
(38,48):3.125
(38,60):4.375
(38,64):-1.375
(39,41):-0.125
(39,47):3.125
(39,59):-4.375
(39,63):1.375
(40,52):-2.05786583028
(40,56):-4.48157447484
(41,58):4.375
(42,57):-4.375
(43,50):-0.463019811814
(43,54):-1.8006326015
(46,52):1.28044984995
(46,56):-2.09528157265
(47,58):-1.375
(48,57):1.375
(49,68):10.0
(49,72):-7.0
(50,67):-10.0
(50,71):7.0
(51,66):10.0
(52,65):-10.0
(55,66):-7.0
(56,65):7.0
