(0,0):0.000484194843191
(0,1):0.00131818181818
(0,37):-0.0265461056062
(0,74):-0.00459612855462
(0,76):-0.00667383050397
(0,82):-0.00304309881471
(0,84):-0.00282903255326
(0,90):0.00651509485574
(0,92):0.0026060379423
(0,98):0.00217169828525
(0,100):0.000868679314099
(2,39):1.63693872863
(2,45):-0.589297942308
(3,38):-1.63693872863
(3,44):0.589297942308
(5,42):1.30955098291
(5,48):-0.823146332113
(6,41):-1.30955098291
(6,47):0.823146332113
(8,39):-0.0654775491454
(8,45):1.26278130495
(9,38):0.0654775491454
(9,44):-1.26278130495
(11,42):0.0748314847376
(11,48):1.24719141229
(12,41):-0.0748314847376
(12,47):-1.24719141229
(13,50):3.27387745727
(13,54):-1.17859588462
(14,49):-3.27387745727
(14,53):1.17859588462
(15,52):2.61910196581
(15,56):-1.64629266423
(16,51):-2.61910196581
(16,55):1.64629266423
(17,50):-0.130955098291
(17,54):2.52556260989
(18,49):0.130955098291
(18,53):-2.52556260989
(19,52):0.149662969475
(19,56):2.49438282459
(20,51):-0.149662969475
(20,55):-2.49438282459
(21,58):4.9108161859
(21,62):-1.76789382693
(22,57):-4.9108161859
(22,61):1.76789382693
(23,60):3.92865294872
(23,64):-2.46943899634
(24,59):-3.92865294872
(24,63):2.46943899634
(25,58):-0.196432647436
(25,62):3.78834391484
(26,57):0.196432647436
(26,61):-3.78834391484
(27,60):0.224494454213
(27,64):3.74157423688
(28,59):-0.224494454213
(28,63):-3.74157423688
(29,66):6.54775491454
(29,70):-2.35719176923
(30,65):-6.54775491454
(30,69):2.35719176923
(31,68):5.23820393163
(31,72):-3.29258532845
(32,67):-5.23820393163
(32,71):3.29258532845
(33,66):-0.261910196581
(33,70):5.05112521979
(34,65):0.261910196581
(34,69):-5.05112521979
(35,68):0.29932593895
(35,72):4.98876564917
(36,67):-0.29932593895
(36,71):-4.98876564917
