(0,2):0.00355660377358
(0,38):-0.034349597107
(0,39):0.0282849932926
(0,73):0.00072570650152
(0,81):-0.00506833420661
(0,89):-0.00300380987712
(0,97):0.00540685777882
(1,39):-1.66473580138
(1,45):0.550382040458
(3,37):1.05320020088
(3,43):-1.28422476107
(4,42):-2.66357728222
(4,48):1.5065130984
(5,50):-2.33490566038
(5,54):1.23113207547
(6,40):1.6851203214
(6,46):-2.45390793347
(6,49):2.33490566038
(6,53):-1.23113207547
(7,39):0.346536840288
(7,45):-3.8526742832
(8,52):-2.66037735849
(8,56):2.68867924528
(9,37):0.00679484000565
(9,43):2.43740617917
(9,51):2.66037735849
(9,55):-2.68867924528
(10,42):0.0310621257401
(10,48):-5.07348053755
(11,54):-2.75943396226
(12,40):0.264028068791
(12,46):3.20975299315
(12,53):2.75943396226
(13,42):-1.06132075472
(13,60):-1.37264150943
(14,41):1.06132075472
(14,59):1.37264150943
(15,45):-1.8679245283
(15,58):-4.1320754717
(16,44):1.8679245283
(16,57):4.1320754717
(17,42):-0.0990566037736
(17,48):-2.90094339623
(17,60):-4.59905660377
(17,64):1.59905660377
(18,41):0.0990566037736
(18,47):2.90094339623
(18,59):4.59905660377
(18,63):-1.59905660377
(19,45):-0.424528301887
(19,62):-4.83962264151
(20,44):0.424528301887
(20,61):4.83962264151
(21,52):-0.396226415094
(21,68):-3.25471698113
(22,51):0.396226415094
(22,67):3.25471698113
(23,50):0.240566037736
(23,54):-1.06132075472
(23,66):-6.43867924528
(23,70):-1.74056603774
(24,49):-0.240566037736
(24,53):1.06132075472
(24,65):6.43867924528
(24,69):1.74056603774
(25,56):-1.95283018868
(25,68):-7.04716981132
(26,55):1.95283018868
(26,67):7.04716981132
(27,54):-0.466981132075
(27,70):-7.42924528302
(28,53):0.466981132075
(28,69):7.42924528302
(29,60):0.778301886792
(30,59):-0.778301886792
(31,58):0.990566037736
(31,62):0.254716981132
(32,57):-0.990566037736
(32,61):-0.254716981132
(33,60):0.608490566038
(33,64):-0.495283018868
(34,59):-0.608490566038
(34,63):0.495283018868
