(0,3):0.00355660377358
(0,38):-0.0282849932926
(0,39):-0.034349597107
(0,77):-0.00355660377358
(0,93):0.00707756028206
(1,38):1.66473580138
(1,44):-0.550382040458
(2,37):-1.05320020088
(2,43):1.28422476107
(4,41):2.66357728222
(4,47):-1.5065130984
(5,40):-1.6851203214
(5,46):2.45390793347
(5,49):2.33490566038
(5,53):-1.23113207547
(6,50):2.33490566038
(6,54):-1.23113207547
(7,38):-0.346536840288
(7,44):3.8526742832
(8,37):-0.00679484000565
(8,43):-2.43740617917
(8,51):2.66037735849
(8,55):-2.68867924528
(9,52):2.66037735849
(9,56):-2.68867924528
(10,41):-0.0310621257401
(10,47):5.07348053755
(11,40):-0.264028068791
(11,46):-3.20975299315
(11,53):2.75943396226
(12,54):2.75943396226
(13,41):-1.06132075472
(13,59):1.37264150943
(14,42):-1.06132075472
(14,60):1.37264150943
(15,44):-1.8679245283
(15,57):4.1320754717
(16,45):-1.8679245283
(16,58):4.1320754717
(17,41):-0.0990566037736
(17,47):-2.90094339623
(17,59):4.59905660377
(17,63):-1.59905660377
(18,42):-0.0990566037736
(18,48):-2.90094339623
(18,60):4.59905660377
(18,64):-1.59905660377
(19,44):-0.424528301887
(19,61):4.83962264151
(20,45):-0.424528301887
(20,62):4.83962264151
(21,51):-0.396226415094
(21,67):3.25471698113
(22,52):-0.396226415094
(22,68):3.25471698113
(23,49):0.240566037736
(23,53):-1.06132075472
(23,65):6.43867924528
(23,69):1.74056603774
(24,50):0.240566037736
(24,54):-1.06132075472
(24,66):6.43867924528
(24,70):1.74056603774
(25,55):-1.95283018868
(25,67):7.04716981132
(26,56):-1.95283018868
(26,68):7.04716981132
(27,53):-0.466981132075
(27,69):7.42924528302
(28,54):-0.466981132075
(28,70):7.42924528302
(29,59):0.778301886792
(30,60):0.778301886792
(31,57):0.990566037736
(31,61):0.254716981132
(32,58):0.990566037736
(32,62):0.254716981132
(33,59):0.608490566038
(33,63):-0.495283018868
(34,60):0.608490566038
(34,64):-0.495283018868
