(0,4):0.00414285714286
(0,40):-0.0363933686906
(0,73):0.000618363675402
(0,75):-0.00681189424823
(0,81):0.00079975035352
(0,83):-0.00333916384717
(0,89):-0.00255950155047
(0,91):0.00460710279085
(0,97):-0.00085316718349
(0,99):0.00153570093028
(2,42):2.67522557937
(2,48):-1.46990416449
(3,41):-2.67522557937
(3,47):1.46990416449
(5,39):1.4405060812
(5,45):2.20485624673
(6,38):-1.4405060812
(6,44):-2.20485624673
(8,42):0.734952082244
(8,48):2.33224794099
(9,41):-0.734952082244
(9,47):-2.33224794099
(11,39):0.293980832898
(11,45):0.411573166057
(12,38):-0.293980832898
(12,44):-0.411573166057
(13,52):5.35045115874
(13,56):-2.93980832898
(14,51):-5.35045115874
(14,55):2.93980832898
(15,50):2.8810121624
(15,54):4.40971249346
(16,49):-2.8810121624
(16,53):-4.40971249346
(17,52):1.46990416449
(17,56):4.66449588197
(18,51):-1.46990416449
(18,55):-4.66449588197
(19,50):0.587961665795
(19,54):0.823146332113
(20,49):-0.587961665795
(20,53):-0.823146332113
(21,60):8.0256767381
(21,64):-4.40971249346
(22,59):-8.0256767381
(22,63):4.40971249346
(23,58):4.32151824359
(23,62):6.6145687402
(24,57):-4.32151824359
(24,61):-6.6145687402
(25,60):2.20485624673
(25,64):6.99674382296
(26,59):-2.20485624673
(26,63):-6.99674382296
(27,58):0.881942498693
(27,62):1.23471949817
(28,57):-0.881942498693
(28,61):-1.23471949817
(29,68):10.7009023175
(29,72):-5.87961665795
(30,67):-10.7009023175
(30,71):5.87961665795
(31,66):5.76202432479
(31,70):8.81942498693
(32,65):-5.76202432479
(32,69):-8.81942498693
(33,68):2.93980832898
(33,72):9.32899176395
(34,67):-2.93980832898
(34,71):-9.32899176395
(35,66):1.17592333159
(35,70):1.64629266423
(36,65):-1.17592333159
(36,69):-1.64629266423
