(0,28):0.0113648648649
(0,63):-0.0243098050461
(0,64):-0.0615704251171
(1,59):-0.887663206792
(1,63):4.02674286791
(2,53):0.401351351351
(2,69):-5.87432432432
(3,54):-0.401351351351
(3,70):-5.87432432432
(4,57):-1.45496676001
(4,61):4.39159691781
(5,51):-0.543243243243
(5,67):-7.09459459459
(6,52):0.543243243243
(6,68):-7.09459459459
(7,59):4.71863073084
(7,63):3.79698998504
(8,49):-0.709459459459
(8,65):-7.53648648649
(9,50):0.709459459459
(9,66):-7.53648648649
(10,57):5.42831635231
(10,61):3.15991112849
(13,44):0.912162162162
(14,45):-0.912162162162
(15,41):0.105405405405
(16,42):-0.105405405405
(17,38):0.077027027027
(18,39):-0.077027027027
(21,40):-0.387101248075
(21,46):-1.69078706056
(23,37):-0.353730450827
(23,43):0.981101439086
(25,40):1.89991072331
(25,46):0.441708007208
(27,37):2.24696701469
(27,43):1.75833764408
(29,44):-3.32027027027
(30,45):-3.32027027027
(31,41):-3.85135135135
(32,42):-3.85135135135
(33,38):-3.60405405405
(34,39):-3.60405405405
