(0,38):0.00051130696863
(0,40):-8.52477775082e-05
(0,46):-1.70495555016e-05
(0,49):-0.000365219263307
(0,57):-9.46864756722e-05
(0,65):-4.64824516936e-05
(0,97):-0.000376180737067
(73,94):1.5
(73,102):-0.75
(74,93):-1.875
(74,95):2.625
(74,101):2.625
(74,103):-1.875
(75,94):-3.0
(75,96):3.75
(75,102):3.75
(76,95):-4.125
(76,103):4.875
(77,90):1.875
(78,89):-1.5
(78,91):3.0
(79,90):-2.625
(79,92):4.125
(80,91):-3.75
(85,90):-2.625
(86,89):0.75
(86,91):-3.75
(87,90):1.875
(87,92):-4.875
(88,91):3.0
