(0,25):-0.0145
(0,26):0.0384385806284
(0,61):0.0145
(0,75):-0.000172447004273
(0,83):-0.000986216527706
(1,22):0.747955080622
(1,26):-4.02471067192
(2,20):3.34615384615
(2,32):5.65384615385
(3,19):3.34615384615
(3,31):-5.65384615385
(4,24):-4.27402903213
(4,28):-6.35300117862
(5,14):0.288461538462
(5,30):7.09615384615
(6,13):0.288461538462
(6,29):-7.09615384615
(7,22):-5.23568556435
(7,26):-3.73977540311
(10,24):-3.25037269604
(10,28):-4.35173865089
(11,14):1.90384615385
(11,30):-7.21153846154
(12,13):1.90384615385
(12,29):7.21153846154
(37,58):0.747955080622
(37,62):-4.02471067192
(38,56):3.34615384615
(38,68):5.65384615385
(39,55):3.34615384615
(39,67):-5.65384615385
(40,60):-4.27402903213
(40,64):-6.35300117862
(41,50):0.288461538462
(41,66):7.09615384615
(42,49):0.288461538462
(42,65):-7.09615384615
(43,58):-5.23568556435
(43,62):-3.73977540311
(46,60):-3.25037269604
(46,64):-4.35173865089
(47,50):1.90384615385
(47,66):-7.21153846154
(48,49):1.90384615385
(48,65):7.21153846154
