(0,40):0.000460337998544
(0,44):-0.000284059427017
(0,46):-0.000328812856103
(0,53):-5.68118854033e-05
(0,61):-2.43479508871e-05
(0,69):-1.35266393817e-05
(0,91):-0.000376180737067
(73,94):-1.5
(73,96):0.75
(74,93):-1.875
(76,93):2.625
(77,90):1.875
(77,92):-2.625
(77,98):-2.625
(77,100):1.875
(78,89):1.5
(78,97):-3.0
(80,89):-0.75
(80,97):3.75
(81,94):3.0
(81,96):-3.75
(81,102):-3.75
(82,93):2.625
(82,101):-4.125
(84,93):-1.875
(84,101):4.875
(85,98):4.125
(85,100):-4.875
(86,97):3.75
(88,97):-3.0
