(0,24):0.0102664233577
(0,59):-0.0328271090038
(0,60):-0.0577410850122
(1,59):4.19534252845
(1,63):-1.63127174576
(2,49):-0.366788321168
(2,53):-2.7098540146
(2,65):-4.7901459854
(2,69):-1.13321167883
(3,50):0.366788321168
(3,54):2.7098540146
(3,66):-4.7901459854
(3,70):-1.13321167883
(4,57):6.87657647521
(4,61):6.35384851248
(5,55):-5.03649635036
(5,71):-4.88321167883
(6,56):5.03649635036
(6,72):-4.88321167883
(7,59):6.82700744426
(7,63):9.40009077804
(8,49):1.34124087591
(8,65):8.61131386861
(9,50):-1.34124087591
(9,66):8.61131386861
(10,57):-2.19906246389
(10,61):7.82289433877
(11,51):1.0401459854
(11,67):9.73357664234
(12,52):-1.0401459854
(12,68):9.73357664234
(13,38):0.0711678832117
(13,44):-1.72445255474
(14,39):-0.0711678832117
(14,45):1.72445255474
(15,47):-3.33941605839
(16,48):3.33941605839
(17,38):-0.520072992701
(18,39):0.520072992701
(19,41):-1.53284671533
(20,42):1.53284671533
(21,40):1.82954786955
(21,46):0.684953882196
(23,37):1.67182822562
(23,43):1.41947679534
(25,40):2.74882807987
(25,46):1.09352286456
(27,37):-0.910267659235
(27,43):4.35306217238
(29,38):-2.6003649635
(29,44):3.79379562044
(30,39):-2.6003649635
(30,45):3.79379562044
(31,47):3.60218978102
(32,48):3.60218978102
(33,38):-0.695255474453
(34,39):-0.695255474453
(35,41):-3.13138686131
(36,42):-3.13138686131
