(0,10):-0.0145
(0,46):0.0145
(0,73):-0.000108213643195
(0,75):-0.00425743390514
(0,81):-0.000139956311866
(0,83):-0.00208697740448
(2,6):-0.308679874542
(2,12):5.14466457571
(3,5):0.308679874542
(3,11):-5.14466457571
(5,9):1.20042173433
(6,8):-1.20042173433
(8,12):0.916685688035
(9,11):-0.916685688035
(13,16):-0.617359749085
(13,20):10.2893291514
(14,15):0.617359749085
(14,19):-10.2893291514
(15,18):2.40084346866
(16,17):-2.40084346866
(17,20):1.83337137607
(18,19):-1.83337137607
(21,24):-0.926039623627
(21,28):15.4339937271
(22,23):0.926039623627
(22,27):-15.4339937271
(23,26):3.601265203
(24,25):-3.601265203
(25,28):2.75005706411
(26,27):-2.75005706411
(29,32):-1.23471949817
(29,36):20.5786583028
(30,31):1.23471949817
(30,35):-20.5786583028
(31,34):4.80168693733
(32,33):-4.80168693733
(33,36):3.66674275214
(34,35):-3.66674275214
(38,42):-0.308679874542
(38,48):5.14466457571
(39,41):0.308679874542
(39,47):-5.14466457571
(41,45):1.20042173433
(42,44):-1.20042173433
(44,48):0.916685688035
(45,47):-0.916685688035
(49,52):-0.617359749085
(49,56):10.2893291514
(50,51):0.617359749085
(50,55):-10.2893291514
(51,54):2.40084346866
(52,53):-2.40084346866
(53,56):1.83337137607
(54,55):-1.83337137607
(57,60):-0.926039623627
(57,64):15.4339937271
(58,59):0.926039623627
(58,63):-15.4339937271
(59,62):3.601265203
(60,61):-3.601265203
(61,64):2.75005706411
(62,63):-2.75005706411
(65,68):-1.23471949817
(65,72):20.5786583028
(66,67):1.23471949817
(66,71):-20.5786583028
(67,70):4.80168693733
(68,69):-4.80168693733
(69,72):3.66674275214
(70,71):-3.66674275214
