(0,27):0.0113648648649
(0,63):-0.0615704251171
(0,64):0.0243098050461
(0,76):0.000188896639021
(0,84):0.000934186942245
(0,92):-7.37615089517e-05
(0,100):-0.00028685031259
(1,60):0.887663206792
(1,64):-4.02674286791
(2,54):-0.401351351351
(2,70):5.87432432432
(3,53):-0.401351351351
(3,69):-5.87432432432
(4,58):1.45496676001
(4,62):-4.39159691781
(5,52):0.543243243243
(5,68):7.09459459459
(6,51):0.543243243243
(6,67):-7.09459459459
(7,60):-4.71863073084
(7,64):-3.79698998504
(8,50):0.709459459459
(8,66):7.53648648649
(9,49):0.709459459459
(9,65):-7.53648648649
(10,58):-5.42831635231
(10,62):-3.15991112849
(13,45):-0.912162162162
(14,44):-0.912162162162
(15,42):-0.105405405405
(16,41):-0.105405405405
(17,39):-0.077027027027
(18,38):-0.077027027027
(22,40):0.387101248075
(22,46):1.69078706056
(24,37):0.353730450827
(24,43):-0.981101439086
(26,40):-1.89991072331
(26,46):-0.441708007208
(28,37):-2.24696701469
(28,43):-1.75833764408
(29,45):-3.32027027027
(30,44):3.32027027027
(31,42):-3.85135135135
(32,41):3.85135135135
(33,39):-3.60405405405
(34,38):3.60405405405
