(0,11):-0.0145
(0,12):0.0205356800617
(0,47):0.0145
(0,76):-0.00558495770622
(0,84):0.0127842843192
(1,6):0.118397760098
(1,12):-1.29673737251
(2,18):3.03082191781
(3,4):-0.0338279314567
(3,10):3.83383223176
(3,17):-3.03082191781
(4,9):-0.763007787301
(5,16):1.66438356164
(6,7):0.434125120361
(6,15):-1.66438356164
(7,12):-0.796494022481
(8,14):-0.359589041096
(9,10):0.545347258635
(9,13):0.359589041096
(13,26):7.1198630137
(14,25):-7.1198630137
(15,24):4.62328767123
(16,23):-4.62328767123
(17,22):1.46917808219
(18,21):-1.46917808219
(21,34):12.6883561644
(22,33):-12.6883561644
(23,32):9.06164383562
(24,31):-9.06164383562
(25,30):4.77739726027
(26,29):-4.77739726027
(37,42):0.118397760098
(37,48):-1.29673737251
(38,54):3.03082191781
(39,40):-0.0338279314567
(39,46):3.83383223176
(39,53):-3.03082191781
(40,45):-0.763007787301
(41,52):1.66438356164
(42,43):0.434125120361
(42,51):-1.66438356164
(43,48):-0.796494022481
(44,50):-0.359589041096
(45,46):0.545347258635
(45,49):0.359589041096
(49,62):7.1198630137
(50,61):-7.1198630137
(51,60):4.62328767123
(52,59):-4.62328767123
(53,58):1.46917808219
(54,57):-1.46917808219
(57,70):12.6883561644
(58,69):-12.6883561644
(59,68):9.06164383562
(60,67):-9.06164383562
(61,66):4.77739726027
(62,65):-4.77739726027
