(0,9):0.00767647058824
(0,44):-0.0176365252295
(0,45):-0.0487121017255
(0,79):-0.00767647058824
(0,95):0.0044130669994
(1,38):-0.207602346996
(1,44):1.3236919326
(2,37):0.131340260345
(2,43):-3.08861450939
(2,51):-2.78823529412
(2,55):2.24117647059
(3,52):-2.78823529412
(3,56):2.24117647059
(4,41):1.18629912569
(4,47):2.1918288608
(5,40):-0.750515773397
(5,46):-3.57019546399
(5,49):-2.42647058824
(6,50):-2.42647058824
(7,38):0.833435661265
(7,44):1.03801173498
(8,37):0.0163418757111
(8,43):-0.656701301723
(10,41):0.0451923476454
(10,47):1.20786820071
(11,40):0.384134954986
(11,46):-0.764161514732
(11,49):0.432352941176
(12,50):0.432352941176
(13,41):1.10294117647
(13,47):-4.50882352941
(13,59):-5.99117647059
(13,63):6.39705882353
(14,42):1.10294117647
(14,48):-4.50882352941
(14,60):-5.99117647059
(14,64):6.39705882353
(15,38):0.0352941176471
(15,57):-5.15294117647
(16,39):0.0352941176471
(16,58):-5.15294117647
(19,38):0.829411764706
(19,57):2.20588235294
(20,39):0.829411764706
(20,58):2.20588235294
(21,51):0.494117647059
(21,55):-4.85294117647
(21,67):-10.1470588235
(21,71):11.5058823529
(22,52):0.494117647059
(22,56):-4.85294117647
(22,68):-10.1470588235
(22,72):11.5058823529
(23,49):-1.05
(23,65):-8.83235294118
(24,50):-1.05
(24,66):-8.83235294118
(27,49):2.86764705882
(27,65):4.93235294118
(28,50):2.86764705882
(28,66):4.93235294118
(29,59):-1.06764705882
(29,63):-4.24411764706
(30,60):-1.06764705882
(30,64):-4.24411764706
(31,57):-3.08823529412
(32,58):-3.08823529412
(35,57):5.85882352941
(36,58):5.85882352941
