(0,0):4.47286268432e-05
(0,37):0.000511486665049
(0,41):-0.000284059427017
(0,43):-0.000306891999029
(0,51):-5.68118854033e-05
(0,59):-2.43479508871e-05
(0,67):-1.35266393817e-05
(0,90):-0.000376180737067
(73,93):-1.125
(73,95):0.375
(75,93):1.875
(76,94):2.25
(77,89):1.125
(77,91):-1.875
(77,97):-1.875
(77,99):1.125
(78,92):-2.25
(78,100):0.75
(79,89):-0.375
(79,97):2.625
(80,98):3.0
(81,93):1.875
(81,95):-2.625
(81,101):-2.625
(81,103):1.875
(82,96):-3.0
(83,93):-1.125
(83,101):3.375
(84,94):-0.75
(84,102):3.75
(85,97):2.625
(85,99):-3.375
(86,100):-3.75
(87,97):-1.875
(88,98):-1.5
