(0,29):-0.0405163417434
(0,30):-0.0145
(0,66):0.0145
(1,29):7.00786742205
(1,33):-1.71303425872
(2,23):-2.12837837838
(3,24):2.12837837838
(4,31):11.2125878753
(4,35):-4.27146204772
(5,21):2.12837837838
(5,25):-4.19594594595
(6,22):-2.12837837838
(6,26):4.19594594595
(7,29):-3.27033813029
(7,33):16.2182074624
(8,23):2.89864864865
(8,27):-6.58783783784
(9,24):-2.89864864865
(9,28):6.58783783784
(10,31):-4.27146204772
(10,35):21.3573102386
(11,25):3.34459459459
(12,26):-3.34459459459
(13,15):-0.364864864865
(14,16):0.364864864865
(15,17):-1.01351351351
(16,18):1.01351351351
(17,19):-1.98648648649
(18,20):1.98648648649
(37,65):7.00786742205
(37,69):-1.71303425872
(38,59):-2.12837837838
(39,60):2.12837837838
(40,67):11.2125878753
(40,71):-4.27146204772
(41,57):2.12837837838
(41,61):-4.19594594595
(42,58):-2.12837837838
(42,62):4.19594594595
(43,65):-3.27033813029
(43,69):16.2182074624
(44,59):2.89864864865
(44,63):-6.58783783784
(45,60):-2.89864864865
(45,64):6.58783783784
(46,67):-4.27146204772
(46,71):21.3573102386
(47,61):3.34459459459
(48,62):-3.34459459459
(49,51):-0.364864864865
(50,52):0.364864864865
(51,53):-1.01351351351
(52,54):1.01351351351
(53,55):-1.98648648649
(54,56):1.98648648649
