(0,21):0.00986
(0,57):-0.0563242291734
(0,58):0.0359785114682
(0,73):2.63742477124e-05
(0,81):0.00039795809326
(0,89):-0.000109167033249
(0,97):-0.000424538462633
(1,58):-5.22903707475
(1,62):1.32238458254
(2,52):1.896
(2,68):2.244
(3,51):1.896
(3,67):-2.244
(4,60):-8.3664593196
(4,64):3.33868152305
(5,50):-1.65
(5,54):3.654
(5,66):-6.846
(5,70):5.85
(6,49):-1.65
(6,53):3.654
(6,65):6.846
(6,69):-5.85
(7,58):2.30769074208
(7,62):-12.1014858016
(8,52):-2.256
(8,56):5.7
(8,68):-9.3
(8,72):9.744
(9,51):-2.256
(9,55):5.7
(9,67):9.3
(9,71):-9.744
(10,60):2.88430474772
(10,64):-15.9361129897
(11,54):-2.574
(11,70):-11.466
(12,53):-2.574
(12,69):11.466
(13,42):0.75
(14,41):0.75
(15,39):-0.024
(15,45):1.584
(16,38):-0.024
(16,44):1.584
(17,42):0.294
(17,48):2.706
(18,41):0.294
(18,47):2.706
(19,45):0.9
(20,44):0.9
(22,37):-1.77182247987
(22,43):0.233361985154
(24,40):-2.8349159678
(24,46):-0.27657716759
(26,37):0.630941663565
(26,43):-4.10050345342
(28,40):1.75824056539
(28,46):-5.39983993866
(29,42):3.486
(30,41):-3.486
(31,39):-1.284
(31,45):4.5
(32,38):1.284
(32,44):-4.5
(33,42):-3.45
(33,48):5.226
(34,41):3.45
(34,47):-5.226
(35,45):-5.904
(36,44):5.904
