(0,27):-0.0145
(0,28):0.0310159581622
(0,63):0.0145
(0,76):-0.000241006056682
(0,84):-0.00119189368493
(1,24):0.791923540205
(1,28):-4.00219423545
(2,18):-0.305172413793
(2,34):6.04655172414
(3,17):-0.305172413793
(3,33):-6.04655172414
(4,22):1.17511234998
(4,26):-4.01354797796
(5,16):0.279310344828
(5,32):6.98275862069
(6,15):0.279310344828
(6,31):-6.98275862069
(7,24):-3.63603603944
(7,28):-3.54391590133
(8,14):-0.129310344828
(8,30):6.92586206897
(9,13):-0.129310344828
(9,29):-6.92586206897
(10,22):-2.3842859275
(10,26):-2.29758462105
(37,60):0.791923540205
(37,64):-4.00219423545
(38,54):-0.305172413793
(38,70):6.04655172414
(39,53):-0.305172413793
(39,69):-6.04655172414
(40,58):1.17511234998
(40,62):-4.01354797796
(41,52):0.279310344828
(41,68):6.98275862069
(42,51):0.279310344828
(42,67):-6.98275862069
(43,60):-3.63603603944
(43,64):-3.54391590133
(44,50):-0.129310344828
(44,66):6.92586206897
(45,49):-0.129310344828
(45,65):-6.92586206897
(46,58):-2.3842859275
(46,62):-2.29758462105
