(0,4):4.59275451649e-07
(0,8):-7.97073087098e-07
(0,10):-1.31221557614e-06
(0,17):-2.55063387871e-07
(0,25):-1.77633430839e-07
(0,33):-1.51823445161e-07
(0,40):-4.59275451649e-07
(0,44):7.97073087098e-07
(0,46):1.31221557614e-06
(0,53):2.55063387871e-07
(0,61):1.77633430839e-07
(0,69):1.51823445161e-07
(0,75):-3.04757790976e-06
(0,79):-2.4911770461e-05
(0,87):-9.96470818441e-06
(73,78):-0.00110122563126
(73,80):0.00196018162364
(74,77):0.000385428970941
(76,77):-0.00547309138736
(77,82):-0.00238965961983
(77,84):0.00523082174848
(78,81):8.80980505007e-05
(80,81):-0.00715796660318
(81,86):-0.00407453483566
(81,88):0.00889790310057
(82,85):-0.000605674097192
(84,85):-0.00844640059175
