(0,1):-0.0145
(0,37):0.0145
(0,74):0.0505574141009
(0,76):0.0734121355437
(0,82):0.0334740869618
(0,84):0.0311193580858
(2,9):-2.8810121624
(3,8):2.8810121624
(5,12):-4.93887799268
(6,11):4.93887799268
(13,18):-5.76202432479
(14,17):5.76202432479
(15,20):-9.87775598536
(16,19):9.87775598536
(21,26):-8.64303648719
(22,25):8.64303648719
(23,28):-14.816633978
(24,27):14.816633978
(29,34):-11.5240486496
(30,33):11.5240486496
(31,36):-19.7555119707
(32,35):19.7555119707
(38,45):-2.8810121624
(39,44):2.8810121624
(41,48):-4.93887799268
(42,47):4.93887799268
(49,54):-5.76202432479
(50,53):5.76202432479
(51,56):-9.87775598536
(52,55):9.87775598536
(57,62):-8.64303648719
(58,61):8.64303648719
(59,64):-14.816633978
(60,63):14.816633978
(65,70):-11.5240486496
(66,69):11.5240486496
(67,72):-19.7555119707
(68,71):19.7555119707
