(0,4):1.52983996482e-07
(0,8):1.43372109251e-06
(0,10):-4.37097132805e-07
(0,17):-1.63853839144e-06
(0,25):-6.90310155653e-07
(0,33):-5.21353124549e-07
(0,40):-1.52983996482e-07
(0,44):-1.43372109251e-06
(0,46):4.37097132805e-07
(0,53):1.63853839144e-06
(0,61):6.90310155653e-07
(0,69):5.21353124549e-07
(0,79):4.48096057186e-05
(0,83):-4.47857578987e-06
(0,87):-6.40137224551e-05
(73,80):0.00587640327354
(73,86):-0.00402764718748
(74,77):-0.000231094510757
(74,85):-0.0028721746337
(76,77):0.00703187582733
(76,85):-0.00577736276893
